tweet_id,score,model_version,computed_at
1468898678,-1.0,sentiment140,2009-04-07 04:18:18
1468898980,-1.0,sentiment140,2009-04-07 04:18:22
1468899060,-1.0,sentiment140,2009-04-07 04:18:24
1468899630,-1.0,sentiment140,2009-04-07 04:18:35
1468899696,-1.0,sentiment140,2009-04-07 04:18:36
1468899933,-1.0,sentiment140,2009-04-07 04:18:40
1468899950,-1.0,sentiment140,2009-04-07 04:18:41
1468900067,-1.0,sentiment140,2009-04-07 04:18:42
1468900074,-1.0,sentiment140,2009-04-07 04:18:43
1468900102,-1.0,sentiment140,2009-04-07 04:18:43
1468900365,-1.0,sentiment140,2009-04-07 04:18:48
1468900457,-1.0,sentiment140,2009-04-07 04:18:50
1468900718,-1.0,sentiment140,2009-04-07 04:18:55
1468900838,-1.0,sentiment140,2009-04-07 04:18:57
1468901008,-1.0,sentiment140,2009-04-07 04:19:01
1468901316,-1.0,sentiment140,2009-04-07 04:19:05
1468901721,-1.0,sentiment140,2009-04-07 04:19:12
1468902212,-1.0,sentiment140,2009-04-07 04:19:22
1468902249,-1.0,sentiment140,2009-04-07 04:19:22
1468902452,-1.0,sentiment140,2009-04-07 04:19:26
1468902530,-1.0,sentiment140,2009-04-07 04:19:28
1468902609,-1.0,sentiment140,2009-04-07 04:19:29
1468902618,-1.0,sentiment140,2009-04-07 04:19:29
1468902637,-1.0,sentiment140,2009-04-07 04:19:29
1468903567,-1.0,sentiment140,2009-04-07 04:19:47
1468903626,-1.0,sentiment140,2009-04-07 04:19:48
1468903718,-1.0,sentiment140,2009-04-07 04:19:49
1468903726,-1.0,sentiment140,2009-04-07 04:19:50
1468903954,-1.0,sentiment140,2009-04-07 04:19:54
1468907284,-1.0,sentiment140,2009-04-07 04:20:49
1468907323,-1.0,sentiment140,2009-04-07 04:20:50
1468907603,-1.0,sentiment140,2009-04-07 04:20:55
1468907856,-1.0,sentiment140,2009-04-07 04:21:00
1468908021,-1.0,sentiment140,2009-04-07 04:21:02
1468908032,-1.0,sentiment140,2009-04-07 04:21:02
1468908270,-1.0,sentiment140,2009-04-07 04:21:06
1468908768,-1.0,sentiment140,2009-04-07 04:21:15
1468909044,-1.0,sentiment140,2009-04-07 04:21:21
1468909155,-1.0,sentiment140,2009-04-07 04:21:22
1468909205,-1.0,sentiment140,2009-04-07 04:21:23
1468909788,-1.0,sentiment140,2009-04-07 04:21:32
1468910134,-1.0,sentiment140,2009-04-07 04:21:39
1468910176,-1.0,sentiment140,2009-04-07 04:21:40
1468910209,-1.0,sentiment140,2009-04-07 04:21:40
1468910463,-1.0,sentiment140,2009-04-07 04:21:45
1468910688,-1.0,sentiment140,2009-04-07 04:21:48
1468910748,-1.0,sentiment140,2009-04-07 04:21:50
1468910825,-1.0,sentiment140,2009-04-07 04:21:51
1468910972,-1.0,sentiment140,2009-04-07 04:21:54
1468911207,-1.0,sentiment140,2009-04-07 04:21:58
1468911251,-1.0,sentiment140,2009-04-07 04:21:59
1468911308,-1.0,sentiment140,2009-04-07 04:21:59
1468911740,-1.0,sentiment140,2009-04-07 04:22:07
1468912670,-1.0,sentiment140,2009-04-07 04:22:23
1468913405,-1.0,sentiment140,2009-04-07 04:22:37
1468913518,-1.0,sentiment140,2009-04-07 04:22:39
1468913644,-1.0,sentiment140,2009-04-07 04:22:42
1468913973,-1.0,sentiment140,2009-04-07 04:22:48
1468914000,-1.0,sentiment140,2009-04-07 04:22:48
1468914083,-1.0,sentiment140,2009-04-07 04:22:49
1468914193,-1.0,sentiment140,2009-04-07 04:22:51
1468914207,-1.0,sentiment140,2009-04-07 04:22:51
1468914556,-1.0,sentiment140,2009-04-07 04:22:58
1468914768,-1.0,sentiment140,2009-04-07 04:23:02
1468914871,-1.0,sentiment140,2009-04-07 04:23:05
1468914882,-1.0,sentiment140,2009-04-07 04:23:04
1468914969,-1.0,sentiment140,2009-04-07 04:23:05
1468915210,-1.0,sentiment140,2009-04-07 04:23:10
1468915578,-1.0,sentiment140,2009-04-07 04:23:16
1468915893,-1.0,sentiment140,2009-04-07 04:23:22
1468916066,-1.0,sentiment140,2009-04-07 04:23:26
1468916211,-1.0,sentiment140,2009-04-07 04:23:28
1468916329,-1.0,sentiment140,2009-04-07 04:23:31
1468916417,-1.0,sentiment140,2009-04-07 04:23:31
1468916524,-1.0,sentiment140,2009-04-07 04:23:33
1468916712,-1.0,sentiment140,2009-04-07 04:23:37
1468917068,-1.0,sentiment140,2009-04-07 04:23:43
1468917268,-1.0,sentiment140,2009-04-07 04:23:47
1468917396,-1.0,sentiment140,2009-04-07 04:23:50
1468917538,-1.0,sentiment140,2009-04-07 04:23:51
1468917685,-1.0,sentiment140,2009-04-07 04:23:55
1468917989,-1.0,sentiment140,2009-04-07 04:24:00
1468918031,-1.0,sentiment140,2009-04-07 04:24:01
1468918043,-1.0,sentiment140,2009-04-07 04:24:01
1468918657,-1.0,sentiment140,2009-04-07 04:24:11
1468918854,-1.0,sentiment140,2009-04-07 04:24:14
1468919137,-1.0,sentiment140,2009-04-07 04:24:19
1468919216,-1.0,sentiment140,2009-04-07 04:24:21
1468919387,-1.0,sentiment140,2009-04-07 04:24:23
1468919408,-1.0,sentiment140,2009-04-07 04:24:25
1468919887,-1.0,sentiment140,2009-04-07 04:24:34
1468920391,-1.0,sentiment140,2009-04-07 04:24:43
1468920755,-1.0,sentiment140,2009-04-07 04:24:50
1468920774,-1.0,sentiment140,2009-04-07 04:24:50
1468920838,-1.0,sentiment140,2009-04-07 04:24:51
1468920890,-1.0,sentiment140,2009-04-07 04:24:52
1468924215,-1.0,sentiment140,2009-04-07 04:25:46
1468924397,-1.0,sentiment140,2009-04-07 04:25:48
1468924782,-1.0,sentiment140,2009-04-07 04:25:55
1468924829,-1.0,sentiment140,2009-04-07 04:25:56
1468924920,-1.0,sentiment140,2009-04-07 04:25:57
1468925025,-1.0,sentiment140,2009-04-07 04:25:59
1468925029,-1.0,sentiment140,2009-04-07 04:26:00
1468925091,-1.0,sentiment140,2009-04-07 04:26:00
1468925128,-1.0,sentiment140,2009-04-07 04:26:01
1468925244,-1.0,sentiment140,2009-04-07 04:26:02
1468925361,-1.0,sentiment140,2009-04-07 04:26:04
1468926255,-1.0,sentiment140,2009-04-07 04:26:19
1468926454,-1.0,sentiment140,2009-04-07 04:26:21
1468926462,-1.0,sentiment140,2009-04-07 04:26:21
1468926515,-1.0,sentiment140,2009-04-07 04:26:22
1468927037,-1.0,sentiment140,2009-04-07 04:26:31
1468927294,-1.0,sentiment140,2009-04-07 04:26:35
1468927650,-1.0,sentiment140,2009-04-07 04:26:41
1468927654,-1.0,sentiment140,2009-04-07 04:26:41
1468927682,-1.0,sentiment140,2009-04-07 04:26:42
1468927766,-1.0,sentiment140,2009-04-07 04:26:44
1468928056,-1.0,sentiment140,2009-04-07 04:26:48
1468928087,-1.0,sentiment140,2009-04-07 04:26:48
1468928136,-1.0,sentiment140,2009-04-07 04:26:49
1468928240,-1.0,sentiment140,2009-04-07 04:26:51
1468928248,-1.0,sentiment140,2009-04-07 04:26:51
1468928348,-1.0,sentiment140,2009-04-07 04:26:53
1468928881,-1.0,sentiment140,2009-04-07 04:27:01
1468928972,-1.0,sentiment140,2009-04-07 04:27:02
1468929073,-1.0,sentiment140,2009-04-07 04:27:04
1468929085,-1.0,sentiment140,2009-04-07 04:27:05
1468929321,-1.0,sentiment140,2009-04-07 04:27:09
1468929548,-1.0,sentiment140,2009-04-07 04:27:13
1468929698,-1.0,sentiment140,2009-04-07 04:27:15
1468929813,-1.0,sentiment140,2009-04-07 04:27:17
1468929947,-1.0,sentiment140,2009-04-07 04:27:20
1468930011,-1.0,sentiment140,2009-04-07 04:27:20
1468930099,-1.0,sentiment140,2009-04-07 04:27:22
1468930243,-1.0,sentiment140,2009-04-07 04:27:24
1468930397,-1.0,sentiment140,2009-04-07 04:27:27
1468930888,-1.0,sentiment140,2009-04-07 04:27:36
1468930949,-1.0,sentiment140,2009-04-07 04:27:37
1468931444,-1.0,sentiment140,2009-04-07 04:27:46
1468931718,-1.0,sentiment140,2009-04-07 04:27:51
1468931858,-1.0,sentiment140,2009-04-07 04:27:53
1468931997,-1.0,sentiment140,2009-04-07 04:27:56
1468932177,-1.0,sentiment140,2009-04-07 04:27:59
1468932247,-1.0,sentiment140,2009-04-07 04:28:00
1468932524,-1.0,sentiment140,2009-04-07 04:28:04
1468932582,-1.0,sentiment140,2009-04-07 04:28:05
1468932660,-1.0,sentiment140,2009-04-07 04:28:06
1468932721,-1.0,sentiment140,2009-04-07 04:28:07
1468932987,-1.0,sentiment140,2009-04-07 04:28:12
1468933117,-1.0,sentiment140,2009-04-07 04:28:14
1468933926,-1.0,sentiment140,2009-04-07 04:28:28
1468934034,-1.0,sentiment140,2009-04-07 04:28:30
1468934235,-1.0,sentiment140,2009-04-07 04:28:33
1468935029,-1.0,sentiment140,2009-04-07 04:28:47
1468935065,-1.0,sentiment140,2009-04-07 04:28:47
1468935364,-1.0,sentiment140,2009-04-07 04:28:53
1468935999,-1.0,sentiment140,2009-04-07 04:29:05
1468936235,-1.0,sentiment140,2009-04-07 04:29:09
1468936776,-1.0,sentiment140,2009-04-07 04:29:17
1468937294,-1.0,sentiment140,2009-04-07 04:29:27
1468937297,-1.0,sentiment140,2009-04-07 04:29:26
1468937402,-1.0,sentiment140,2009-04-07 04:29:29
1468937477,-1.0,sentiment140,2009-04-07 04:29:31
1468937621,-1.0,sentiment140,2009-04-07 04:29:32
1468937695,-1.0,sentiment140,2009-04-07 04:29:34
1468938101,-1.0,sentiment140,2009-04-07 04:29:41
1468938140,-1.0,sentiment140,2009-04-07 04:29:41
1468938454,-1.0,sentiment140,2009-04-07 04:29:47
1468945017,-1.0,sentiment140,2009-04-07 04:31:34
1468945063,-1.0,sentiment140,2009-04-07 04:31:35
1468945084,-1.0,sentiment140,2009-04-07 04:31:36
1468945705,-1.0,sentiment140,2009-04-07 04:31:47
1468946041,-1.0,sentiment140,2009-04-07 04:31:53
1468946146,-1.0,sentiment140,2009-04-07 04:31:55
1468946219,-1.0,sentiment140,2009-04-07 04:31:56
1468946251,-1.0,sentiment140,2009-04-07 04:31:58
1468946271,-1.0,sentiment140,2009-04-07 04:31:57
1468946341,-1.0,sentiment140,2009-04-07 04:31:58
1468946548,-1.0,sentiment140,2009-04-07 04:32:02
1468946758,-1.0,sentiment140,2009-04-07 04:32:05
1468946871,-1.0,sentiment140,2009-04-07 04:32:07
1468946919,-1.0,sentiment140,2009-04-07 04:32:08
1468946950,-1.0,sentiment140,2009-04-07 04:32:09
1468946961,-1.0,sentiment140,2009-04-07 04:32:09
1468947202,-1.0,sentiment140,2009-04-07 04:32:13
1468947666,-1.0,sentiment140,2009-04-07 04:32:21
1468948127,-1.0,sentiment140,2009-04-07 04:32:28
1468948325,-1.0,sentiment140,2009-04-07 04:32:31
1468948495,-1.0,sentiment140,2009-04-07 04:32:34
1468949178,-1.0,sentiment140,2009-04-07 04:32:45
1468949243,-1.0,sentiment140,2009-04-07 04:32:46
1468949439,-1.0,sentiment140,2009-04-07 04:32:49
1468949716,-1.0,sentiment140,2009-04-07 04:32:54
1468950206,-1.0,sentiment140,2009-04-07 04:33:02
1468950316,-1.0,sentiment140,2009-04-07 04:33:04
1468950380,-1.0,sentiment140,2009-04-07 04:33:05
1468950574,-1.0,sentiment140,2009-04-07 04:33:09
1468950773,-1.0,sentiment140,2009-04-07 04:33:13
1468950818,-1.0,sentiment140,2009-04-07 04:33:13
1468950880,-1.0,sentiment140,2009-04-07 04:33:14
1468951038,-1.0,sentiment140,2009-04-07 04:33:17
1468951101,-1.0,sentiment140,2009-04-07 04:33:18
1468951179,-1.0,sentiment140,2009-04-07 04:33:19
1468951469,-1.0,sentiment140,2009-04-07 04:33:24
1468951547,-1.0,sentiment140,2009-04-07 04:33:26
1468951593,-1.0,sentiment140,2009-04-07 04:33:26
1468951674,-1.0,sentiment140,2009-04-07 04:33:28
1468951695,-1.0,sentiment140,2009-04-07 04:33:28
1468951756,-1.0,sentiment140,2009-04-07 04:33:29
1468951991,-1.0,sentiment140,2009-04-07 04:33:34
1468952362,-1.0,sentiment140,2009-04-07 04:33:41
1468952499,-1.0,sentiment140,2009-04-07 04:33:43
1468953057,-1.0,sentiment140,2009-04-07 04:33:54
1468953397,-1.0,sentiment140,2009-04-07 04:33:59
1468953705,-1.0,sentiment140,2009-04-07 04:34:03
1468953872,-1.0,sentiment140,2009-04-07 04:34:06
1468954148,-1.0,sentiment140,2009-04-07 04:34:11
1468954483,-1.0,sentiment140,2009-04-07 04:34:17
1468954627,-1.0,sentiment140,2009-04-07 04:34:19
1468954745,-1.0,sentiment140,2009-04-07 04:34:21
1468954966,-1.0,sentiment140,2009-04-07 04:34:24
1468955089,-1.0,sentiment140,2009-04-07 04:34:26
1468955237,-1.0,sentiment140,2009-04-07 04:34:28
1468955363,-1.0,sentiment140,2009-04-07 04:34:30
1468955694,-1.0,sentiment140,2009-04-07 04:34:36
1468955731,-1.0,sentiment140,2009-04-07 04:34:37
1468955760,-1.0,sentiment140,2009-04-07 04:34:37
1468955821,-1.0,sentiment140,2009-04-07 04:34:39
1468956015,-1.0,sentiment140,2009-04-07 04:34:42
1468956028,-1.0,sentiment140,2009-04-07 04:34:42
1468956170,-1.0,sentiment140,2009-04-07 04:34:45
1468956227,-1.0,sentiment140,2009-04-07 04:34:47
1468956238,-1.0,sentiment140,2009-04-07 04:34:46
1468956296,-1.0,sentiment140,2009-04-07 04:34:48
1468956406,-1.0,sentiment140,2009-04-07 04:34:49
1468956426,-1.0,sentiment140,2009-04-07 04:34:50
1468956437,-1.0,sentiment140,2009-04-07 04:34:51
1468956469,-1.0,sentiment140,2009-04-07 04:34:51
1468956504,-1.0,sentiment140,2009-04-07 04:34:52
1468960901,-1.0,sentiment140,2009-04-07 04:36:05
1468961077,-1.0,sentiment140,2009-04-07 04:36:07
1468961125,-1.0,sentiment140,2009-04-07 04:36:08
1468961509,-1.0,sentiment140,2009-04-07 04:36:14
1468961525,-1.0,sentiment140,2009-04-07 04:36:14
1468961853,-1.0,sentiment140,2009-04-07 04:36:20
1468961969,-1.0,sentiment140,2009-04-07 04:36:22
1468962105,-1.0,sentiment140,2009-04-07 04:36:24
1468962165,-1.0,sentiment140,2009-04-07 04:36:25
1468962227,-1.0,sentiment140,2009-04-07 04:36:27
1468962261,-1.0,sentiment140,2009-04-07 04:36:27
1468963068,-1.0,sentiment140,2009-04-07 04:36:41
1468963112,-1.0,sentiment140,2009-04-07 04:36:43
1468963184,-1.0,sentiment140,2009-04-07 04:36:43
1468963325,-1.0,sentiment140,2009-04-07 04:36:46
1468963547,-1.0,sentiment140,2009-04-07 04:36:50
1468963818,-1.0,sentiment140,2009-04-07 04:36:55
1468964164,-1.0,sentiment140,2009-04-07 04:37:00
1468964301,-1.0,sentiment140,2009-04-07 04:37:03
1468965099,-1.0,sentiment140,2009-04-07 04:37:16
1468965277,-1.0,sentiment140,2009-04-07 04:37:19
1468965461,-1.0,sentiment140,2009-04-07 04:37:21
1468965663,-1.0,sentiment140,2009-04-07 04:37:26
1468965696,-1.0,sentiment140,2009-04-07 04:37:26
1468965947,-1.0,sentiment140,2009-04-07 04:37:30
1468965968,-1.0,sentiment140,2009-04-07 04:37:31
1468966100,-1.0,sentiment140,2009-04-07 04:37:33
1468966175,-1.0,sentiment140,2009-04-07 04:37:34
1468966410,-1.0,sentiment140,2009-04-07 04:37:38
1468966490,-1.0,sentiment140,2009-04-07 04:37:40
1468966655,-1.0,sentiment140,2009-04-07 04:37:43
1468967170,-1.0,sentiment140,2009-04-07 04:37:52
1468967618,-1.0,sentiment140,2009-04-07 04:38:01
1468967701,-1.0,sentiment140,2009-04-07 04:38:01
1468967873,-1.0,sentiment140,2009-04-07 04:38:04
1468969129,-1.0,sentiment140,2009-04-07 04:38:24
1468969146,-1.0,sentiment140,2009-04-07 04:38:24
1468969446,-1.0,sentiment140,2009-04-07 04:38:31
1468969473,-1.0,sentiment140,2009-04-07 04:38:31
1468969531,-1.0,sentiment140,2009-04-07 04:38:32
1468969553,-1.0,sentiment140,2009-04-07 04:38:32
1468970017,-1.0,sentiment140,2009-04-07 04:38:39
1468970025,-1.0,sentiment140,2009-04-07 04:38:39
1468970072,-1.0,sentiment140,2009-04-07 04:38:40
1468970370,-1.0,sentiment140,2009-04-07 04:38:47
1468970654,-1.0,sentiment140,2009-04-07 04:38:50
1468970988,-1.0,sentiment140,2009-04-07 04:38:56
1468971390,-1.0,sentiment140,2009-04-07 04:39:03
1468971691,-1.0,sentiment140,2009-04-07 04:39:08
1468971974,-1.0,sentiment140,2009-04-07 04:39:13
1468971999,-1.0,sentiment140,2009-04-07 04:39:13
1468972196,-1.0,sentiment140,2009-04-07 04:39:16
1468972349,-1.0,sentiment140,2009-04-07 04:39:18
1468972620,-1.0,sentiment140,2009-04-07 04:39:22
1468972670,-1.0,sentiment140,2009-04-07 04:39:23
1468972802,-1.0,sentiment140,2009-04-07 04:39:24
1468972813,-1.0,sentiment140,2009-04-07 04:39:26
1468972913,-1.0,sentiment140,2009-04-07 04:39:28
1468973043,-1.0,sentiment140,2009-04-07 04:39:30
1468973338,-1.0,sentiment140,2009-04-07 04:39:34
1468973499,-1.0,sentiment140,2009-04-07 04:39:37
1468973634,-1.0,sentiment140,2009-04-07 04:39:40
1468973759,-1.0,sentiment140,2009-04-07 04:39:41
1468974277,-1.0,sentiment140,2009-04-07 04:39:51
1468974280,-1.0,sentiment140,2009-04-07 04:39:51
1468974538,-1.0,sentiment140,2009-04-07 04:39:55
1468981270,-1.0,sentiment140,2009-04-07 04:41:47
1468981362,-1.0,sentiment140,2009-04-07 04:41:49
1468981478,-1.0,sentiment140,2009-04-07 04:41:50
1468981604,-1.0,sentiment140,2009-04-07 04:41:53
1468981752,-1.0,sentiment140,2009-04-07 04:41:55
1468981864,-1.0,sentiment140,2009-04-07 04:41:56
1468981871,-1.0,sentiment140,2009-04-07 04:41:57
1468981934,-1.0,sentiment140,2009-04-07 04:41:58
1468982455,-1.0,sentiment140,2009-04-07 04:42:05
1468982573,-1.0,sentiment140,2009-04-07 04:42:08
1468982672,-1.0,sentiment140,2009-04-07 04:42:09
1468982793,-1.0,sentiment140,2009-04-07 04:42:11
1468982944,-1.0,sentiment140,2009-04-07 04:42:15
1468983036,-1.0,sentiment140,2009-04-07 04:42:16
1468983050,-1.0,sentiment140,2009-04-07 04:42:16
1468983108,-1.0,sentiment140,2009-04-07 04:42:17
1468983250,-1.0,sentiment140,2009-04-07 04:42:20
1468983256,-1.0,sentiment140,2009-04-07 04:42:20
1468983398,-1.0,sentiment140,2009-04-07 04:42:22
1468983631,-1.0,sentiment140,2009-04-07 04:42:27
1468983936,-1.0,sentiment140,2009-04-07 04:42:31
1468983948,-1.0,sentiment140,2009-04-07 04:42:31
1468984010,-1.0,sentiment140,2009-04-07 04:42:33
1468984251,-1.0,sentiment140,2009-04-07 04:42:37
1468984322,-1.0,sentiment140,2009-04-07 04:42:38
1468984375,-1.0,sentiment140,2009-04-07 04:42:39
1468984517,-1.0,sentiment140,2009-04-07 04:42:41
1468984605,-1.0,sentiment140,2009-04-07 04:42:43
1468984755,-1.0,sentiment140,2009-04-07 04:42:46
1468984781,-1.0,sentiment140,2009-04-07 04:42:45
1468985100,-1.0,sentiment140,2009-04-07 04:42:51
1468985668,-1.0,sentiment140,2009-04-07 04:43:00
1468985902,-1.0,sentiment140,2009-04-07 04:43:04
1468986140,-1.0,sentiment140,2009-04-07 04:43:07
1468986175,-1.0,sentiment140,2009-04-07 04:43:08
1468986180,-1.0,sentiment140,2009-04-07 04:43:08
1468986240,-1.0,sentiment140,2009-04-07 04:43:09
1468986343,-1.0,sentiment140,2009-04-07 04:43:11
1468986464,-1.0,sentiment140,2009-04-07 04:43:13
1468986550,-1.0,sentiment140,2009-04-07 04:43:14
1468986561,-1.0,sentiment140,2009-04-07 04:43:14
1468986799,-1.0,sentiment140,2009-04-07 04:43:19
1468986882,-1.0,sentiment140,2009-04-07 04:43:21
1468986946,-1.0,sentiment140,2009-04-07 04:43:21
1468987166,-1.0,sentiment140,2009-04-07 04:43:25
1468987259,-1.0,sentiment140,2009-04-07 04:43:26
1468987346,-1.0,sentiment140,2009-04-07 04:43:27
1468987554,-1.0,sentiment140,2009-04-07 04:43:30
1468987602,-1.0,sentiment140,2009-04-07 04:43:32
1468987799,-1.0,sentiment140,2009-04-07 04:43:35
1468988286,-1.0,sentiment140,2009-04-07 04:43:43
1468988330,-1.0,sentiment140,2009-04-07 04:43:45
1468988636,-1.0,sentiment140,2009-04-07 04:43:49
1468988936,-1.0,sentiment140,2009-04-07 04:43:54
1468989467,-1.0,sentiment140,2009-04-07 04:44:04
1468989667,-1.0,sentiment140,2009-04-07 04:44:06
1468989747,-1.0,sentiment140,2009-04-07 04:44:09
1468990524,-1.0,sentiment140,2009-04-07 04:44:20
1468990690,-1.0,sentiment140,2009-04-07 04:44:23
1468991388,-1.0,sentiment140,2009-04-07 04:44:35
1468991578,-1.0,sentiment140,2009-04-07 04:44:38
1468991703,-1.0,sentiment140,2009-04-07 04:44:41
1468991774,-1.0,sentiment140,2009-04-07 04:44:41
1468991955,-1.0,sentiment140,2009-04-07 04:44:44
1468991999,-1.0,sentiment140,2009-04-07 04:44:46
1468992150,-1.0,sentiment140,2009-04-07 04:44:47
1468992236,-1.0,sentiment140,2009-04-07 04:44:49
1468992479,-1.0,sentiment140,2009-04-07 04:44:54
1468992684,-1.0,sentiment140,2009-04-07 04:44:56
1468998441,-1.0,sentiment140,2009-04-07 04:46:26
1468998615,-1.0,sentiment140,2009-04-07 04:46:29
1468998969,-1.0,sentiment140,2009-04-07 04:46:34
1468999039,-1.0,sentiment140,2009-04-07 04:46:35
1468999073,-1.0,sentiment140,2009-04-07 04:46:37
1468999194,-1.0,sentiment140,2009-04-07 04:46:38
1468999371,-1.0,sentiment140,2009-04-07 04:46:41
1468999512,-1.0,sentiment140,2009-04-07 04:46:43
1468999551,-1.0,sentiment140,2009-04-07 04:46:43
1468999552,-1.0,sentiment140,2009-04-07 04:46:44
1468999574,-1.0,sentiment140,2009-04-07 04:46:44
1468999734,-1.0,sentiment140,2009-04-07 04:46:46
1469000252,-1.0,sentiment140,2009-04-07 04:46:54
1469000257,-1.0,sentiment140,2009-04-07 04:46:54
1469000260,-1.0,sentiment140,2009-04-07 04:46:54
1469000523,-1.0,sentiment140,2009-04-07 04:46:59
1469000937,-1.0,sentiment140,2009-04-07 04:47:05
1469000965,-1.0,sentiment140,2009-04-07 04:47:05
1469001103,-1.0,sentiment140,2009-04-07 04:47:07
1469001139,-1.0,sentiment140,2009-04-07 04:47:08
1469001575,-1.0,sentiment140,2009-04-07 04:47:16
1469002370,-1.0,sentiment140,2009-04-07 04:47:28
1469002683,-1.0,sentiment140,2009-04-07 04:47:33
1469002809,-1.0,sentiment140,2009-04-07 04:47:36
1469002892,-1.0,sentiment140,2009-04-07 04:47:37
1469003164,-1.0,sentiment140,2009-04-07 04:47:41
1469003196,-1.0,sentiment140,2009-04-07 04:47:42
1469003559,-1.0,sentiment140,2009-04-07 04:47:49
1469003826,-1.0,sentiment140,2009-04-07 04:47:53
1469003890,-1.0,sentiment140,2009-04-07 04:47:54
1469003893,-1.0,sentiment140,2009-04-07 04:47:55
1469004005,-1.0,sentiment140,2009-04-07 04:47:56
1469004200,-1.0,sentiment140,2009-04-07 04:47:59
1469004256,-1.0,sentiment140,2009-04-07 04:47:59
1469004529,-1.0,sentiment140,2009-04-07 04:48:04
1469005108,-1.0,sentiment140,2009-04-07 04:48:12
1469005194,-1.0,sentiment140,2009-04-07 04:48:14
1469005206,-1.0,sentiment140,2009-04-07 04:48:14
1469005222,-1.0,sentiment140,2009-04-07 04:48:15
1469005504,-1.0,sentiment140,2009-04-07 04:48:18
1469005528,-1.0,sentiment140,2009-04-07 04:48:19
1469006113,-1.0,sentiment140,2009-04-07 04:48:29
1469006230,-1.0,sentiment140,2009-04-07 04:48:30
1469006395,-1.0,sentiment140,2009-04-07 04:48:32
1469006624,-1.0,sentiment140,2009-04-07 04:48:35
1469006767,-1.0,sentiment140,2009-04-07 04:48:38
1469006829,-1.0,sentiment140,2009-04-07 04:48:39
1469006936,-1.0,sentiment140,2009-04-07 04:48:40
1469006962,-1.0,sentiment140,2009-04-07 04:48:42
1469007114,-1.0,sentiment140,2009-04-07 04:48:43
1469007159,-1.0,sentiment140,2009-04-07 04:48:44
1469007227,-1.0,sentiment140,2009-04-07 04:48:45
1469007263,-1.0,sentiment140,2009-04-07 04:48:45
1469007767,-1.0,sentiment140,2009-04-07 04:48:53
1469008073,-1.0,sentiment140,2009-04-07 04:48:58
1469008161,-1.0,sentiment140,2009-04-07 04:49:00
1469008792,-1.0,sentiment140,2009-04-07 04:49:09
1469009268,-1.0,sentiment140,2009-04-07 04:49:17
1469009356,-1.0,sentiment140,2009-04-07 04:49:18
1469009438,-1.0,sentiment140,2009-04-07 04:49:19
1469009597,-1.0,sentiment140,2009-04-07 04:49:22
1469009859,-1.0,sentiment140,2009-04-07 04:49:27
1469010125,-1.0,sentiment140,2009-04-07 04:49:31
1469010408,-1.0,sentiment140,2009-04-07 04:49:36
1469010409,-1.0,sentiment140,2009-04-07 04:49:36
1469010462,-1.0,sentiment140,2009-04-07 04:49:37
1469011145,-1.0,sentiment140,2009-04-07 04:49:48
1469011165,-1.0,sentiment140,2009-04-07 04:49:48
1469011220,-1.0,sentiment140,2009-04-07 04:49:50
1469011344,-1.0,sentiment140,2009-04-07 04:49:53
1469011540,-1.0,sentiment140,2009-04-07 04:49:55
1469011751,-1.0,sentiment140,2009-04-07 04:49:59
1469011753,-1.0,sentiment140,2009-04-07 04:49:58
1469020736,-1.0,sentiment140,2009-04-07 04:52:19
1469020875,-1.0,sentiment140,2009-04-07 04:52:21
1469021057,-1.0,sentiment140,2009-04-07 04:52:24
1469021336,-1.0,sentiment140,2009-04-07 04:52:28
1469021654,-1.0,sentiment140,2009-04-07 04:52:33
1469022162,-1.0,sentiment140,2009-04-07 04:52:41
1469022247,-1.0,sentiment140,2009-04-07 04:52:42
1469022362,-1.0,sentiment140,2009-04-07 04:52:45
1469022412,-1.0,sentiment140,2009-04-07 04:52:46
1469022443,-1.0,sentiment140,2009-04-07 04:52:46
1469022447,-1.0,sentiment140,2009-04-07 04:52:46
1469022691,-1.0,sentiment140,2009-04-07 04:52:50
1469022906,-1.0,sentiment140,2009-04-07 04:52:53
1469022958,-1.0,sentiment140,2009-04-07 04:52:54
1469022970,-1.0,sentiment140,2009-04-07 04:52:55
1469023045,-1.0,sentiment140,2009-04-07 04:52:55
1469023106,-1.0,sentiment140,2009-04-07 04:52:56
1469023284,-1.0,sentiment140,2009-04-07 04:52:58
1469023535,-1.0,sentiment140,2009-04-07 04:53:02
1469023778,-1.0,sentiment140,2009-04-07 04:53:06
1469024119,-1.0,sentiment140,2009-04-07 04:53:12
1469024223,-1.0,sentiment140,2009-04-07 04:53:14
1469024364,-1.0,sentiment140,2009-04-07 04:53:16
1469024511,-1.0,sentiment140,2009-04-07 04:53:18
1469024592,-1.0,sentiment140,2009-04-07 04:53:19
1469024651,-1.0,sentiment140,2009-04-07 04:53:22
1469024727,-1.0,sentiment140,2009-04-07 04:53:22
1469024777,-1.0,sentiment140,2009-04-07 04:53:23
1469024992,-1.0,sentiment140,2009-04-07 04:53:26
1469025066,-1.0,sentiment140,2009-04-07 04:53:28
1469025160,-1.0,sentiment140,2009-04-07 04:53:29
1469025419,-1.0,sentiment140,2009-04-07 04:53:33
1469025440,-1.0,sentiment140,2009-04-07 04:53:33
1469025494,-1.0,sentiment140,2009-04-07 04:53:35
1469025702,-1.0,sentiment140,2009-04-07 04:53:37
